0.000000,0.000000,37.749000,1.000000,0.000000
1.000000,0.000000,260.000000,0.700000,0.000000
1.000000,1.000000,211.000000,1.000000,0.000000
2.000000,0.000000,260.000000,0.100000,0.000000
2.000000,1.000000,221.000000,1.000000,0.000000
3.000000,0.000000,260.000000,0.700000,0.000000
